rank	lemma	upos	count	per_million
12665	menstrualni	ADJ	3923	4.24
12666	pijenje	NOUN	3923	4.24
12667	teg	NOUN	3923	4.24
12668	kompleksnost	NOUN	3922	4.24
12669	pričanje	NOUN	3922	4.24
12670	VII.	ADJ	3921	4.24
12671	kulinarski	ADJ	3920	4.24
12672	obogaćivati	VERB	3919	4.24
12673	kočija	NOUN	3918	4.24
12674	nabiti	VERB	3918	4.24
12675	prosuti	VERB	3918	4.24
12676	skaut	NOUN	3918	4.24
12677	bjegunac	NOUN	3917	4.24
12678	proglas	NOUN	3917	4.24
12679	postignuti	VERB	3915	4.23
12680	design	X	3914	4.23
12681	emigrant	NOUN	3914	4.23
12682	kukuruzni	ADJ	3914	4.23
12683	patrijarhalan	ADJ	3913	4.23
12684	korektno	ADV	3912	4.23
12685	lipa	NOUN	3912	4.23
12686	Book	X	3911	4.23
12687	blagdanski	ADJ	3911	4.23
12688	kontaminacija	NOUN	3911	4.23
12689	revijalan	ADJ	3911	4.23
12690	poznavalac	NOUN	3910	4.23
12691	poražavajući	ADJ	3909	4.23
12692	prekršiti	ADJ	3908	4.23
12693	uvezivanje	NOUN	3908	4.23
12694	badnjak	NOUN	3906	4.22
12695	ljuljati	VERB	3906	4.22
12696	zatvarač	NOUN	3906	4.22
12697	kokoš	NOUN	3905	4.22
12698	peglati	VERB	3905	4.22
12699	trkački	ADJ	3905	4.22
12700	sudački	ADJ	3904	4.22
12701	istovjetan	ADJ	3903	4.22
12702	istupiti	VERB	3903	4.22
12703	pretposljednji	ADJ	3903	4.22
12704	drška	NOUN	3901	4.22
12705	jedenje	NOUN	3901	4.22
12706	bombon	NOUN	3900	4.22
12707	neugodnost	NOUN	3900	4.22
12708	prosjak	NOUN	3900	4.22
12709	bombardovati	VERB	3899	4.22
12710	matematičar	NOUN	3899	4.22
12711	podvlačiti	VERB	3899	4.22
12712	tik	ADV	3899	4.22
12713	invalidnina	NOUN	3898	4.21
12714	oksidacija	NOUN	3898	4.21
12715	oproštajni	ADJ	3897	4.21
12716	ovjera	NOUN	3897	4.21
12717	pješke	ADV	3897	4.21
12718	sterilizacija	NOUN	3897	4.21
12719	litica	NOUN	3896	4.21
12720	prelomiti	VERB	3896	4.21
12721	vjenčati	ADJ	3896	4.21
12722	zapostaviti	ADJ	3895	4.21
12723	biomasa	NOUN	3894	4.21
12724	pretenzija	NOUN	3894	4.21
12725	rasplakati	VERB	3894	4.21
12726	rezervisati	VERB	3894	4.21
12727	opustjeti	VERB	3893	4.21
12728	inspirirati	VERB	3892	4.21
12729	podvrgnuti	VERB	3892	4.21
12730	čko	ADJ	3892	4.21
12731	Majski	ADJ	3891	4.21
12732	iscrpljenost	NOUN	3891	4.21
12733	ha	X	3890	4.21
12734	egzodus	NOUN	3889	4.20
12735	kolumnist	NOUN	3889	4.20
12736	kvalifikovati	ADJ	3888	4.20
12737	rezervist	NOUN	3888	4.20
12738	naveče	ADV	3887	4.20
12739	polahko	ADV	3887	4.20
12740	saga	NOUN	3886	4.20
12741	zaokupiti	ADJ	3886	4.20
12742	pobornik	NOUN	3885	4.20
12743	sklanjati	VERB	3885	4.20
12744	izmicati	VERB	3883	4.20
12745	masirati	VERB	3883	4.20
12746	naponski	ADJ	3883	4.20
12747	neiskorišten	ADJ	3883	4.20
12748	prerađevina	NOUN	3882	4.20
12749	kvalifikacijski	ADJ	3880	4.20
12750	Air	X	3879	4.19
12751	odzvanjati	VERB	3879	4.19
12752	upotrijebiti	ADJ	3879	4.19
12753	naplatiti	ADJ	3878	4.19
12754	brončan	ADJ	3877	4.19
12755	oC	NOUN	3877	4.19
12756	zaraditi	ADJ	3877	4.19
12757	razvojni	ADJ	3876	4.19
12758	prolaznost	NOUN	3875	4.19
12759	uključenost	NOUN	3875	4.19
12760	impozantan	ADJ	3874	4.19
12761	očenjivanje	NOUN	3874	4.19
12762	sko	ADJ	3874	4.19
12763	vojskovođa	NOUN	3874	4.19
12764	≤	X	3872	4.19
12765	grešnik	NOUN	3869	4.18
12766	nosiv	ADJ	3869	4.18
12767	proleterski	ADJ	3869	4.18
12768	slavina	NOUN	3869	4.18
12769	ubrizgavanje	NOUN	3869	4.18
12770	izračunavanje	NOUN	3868	4.18
12771	Gora	ADJ	3867	4.18
12772	cjelovitost	NOUN	3867	4.18
12773	evoluirati	VERB	3867	4.18
12774	kongresni	ADJ	3867	4.18
12775	vapaj	NOUN	3867	4.18
12776	danak	NOUN	3865	4.18
12777	nabolje	ADV	3864	4.18
12778	razveseliti	VERB	3863	4.18
12779	analitika	NOUN	3862	4.18
12780	rimokatolički	ADJ	3862	4.18
12781	podmazivanje	NOUN	3860	4.17
12782	zaklinjati	VERB	3860	4.17
12783	usmeno	ADV	3859	4.17
12784	Energy	X	3858	4.17
12785	zaleđe	NOUN	3858	4.17
12786	dvocifren	ADJ	3857	4.17
12787	psihopat	NOUN	3857	4.17
12788	uzgred	ADV	3857	4.17
12789	doktorirati	VERB	3856	4.17
12790	gluten	NOUN	3856	4.17
12791	činilac	NOUN	3856	4.17
12792	astronomski	ADJ	3855	4.17
12793	margarin	NOUN	3855	4.17
12794	nepokolebljiv	ADJ	3855	4.17
12795	numera	NOUN	3855	4.17
12796	osigurač	NOUN	3855	4.17
12797	zoološki	ADJ	3854	4.17
12798	zajebavati	VERB	3852	4.16
12799	autorov	ADJ	3851	4.16
12800	kotizacija	NOUN	3851	4.16
12801	lekovit	ADJ	3851	4.16
12802	paluba	NOUN	3851	4.16
12803	XIV	ADJ	3847	4.16
12804	licitacija	NOUN	3846	4.16
12805	predomisliti	VERB	3845	4.16
12806	providan	ADJ	3845	4.16
12807	ispravka	NOUN	3844	4.16
12808	krojiti	VERB	3844	4.16
12809	vertikala	NOUN	3844	4.16
12810	volontiranje	NOUN	3844	4.16
12811	kupina	NOUN	3842	4.15
12812	neponovljiv	ADJ	3842	4.15
12813	open	NOUN	3842	4.15
12814	proslavljen	ADJ	3841	4.15
12815	temp.	NOUN	3841	4.15
12816	uslovno	ADV	3841	4.15
12817	neprirodan	ADJ	3840	4.15
12818	pasmina	NOUN	3840	4.15
12819	prigovarati	VERB	3840	4.15
12820	sofa	NOUN	3840	4.15
12821	tandem	NOUN	3840	4.15
12822	separatistički	ADJ	3838	4.15
12823	štamparija	NOUN	3838	4.15
12824	brasno	NOUN	3837	4.15
12825	promašiti	ADJ	3837	4.15
12826	vjernica	NOUN	3836	4.15
12827	koštac	NOUN	3835	4.15
12828	sakupiti	ADJ	3835	4.15
12829	sućut	NOUN	3835	4.15
12830	smirenje	NOUN	3834	4.15
12831	izvr	NOUN	3833	4.14
12832	nasrnuti	VERB	3832	4.14
12833	sagovornica	NOUN	3832	4.14
12834	Tito	NOUN	3831	4.14
12835	has	X	3830	4.14
12836	intelekt	NOUN	3830	4.14
12837	pržiti	ADJ	3830	4.14
12838	rodbinski	ADJ	3830	4.14
12839	satisfakcija	NOUN	3830	4.14
12840	senzibilitet	NOUN	3830	4.14
12841	rodica	NOUN	3829	4.14
12842	spona	NOUN	3829	4.14
12843	žurnal	NOUN	3829	4.14
12844	kompas	NOUN	3828	4.14
12845	marginalizirati	ADJ	3828	4.14
12846	oblačenje	NOUN	3828	4.14
12847	štoper	NOUN	3827	4.14
12848	armenski	ADJ	3826	4.14
12849	opteretiti	VERB	3825	4.14
12850	valjanost	NOUN	3825	4.14
12851	genetički	ADJ	3824	4.13
12852	pivski	ADJ	3824	4.13
12853	zlodjelo	NOUN	3824	4.13
12854	antibakterijski	ADJ	3823	4.13
12855	sred	NOUN	3823	4.13
12856	percipirati	VERB	3822	4.13
12857	udio	NOUN	3822	4.13
12858	letnji	ADJ	3820	4.13
12859	vizni	ADJ	3820	4.13
12860	totalitarizam	NOUN	3819	4.13
12861	bazičan	ADJ	3818	4.13
12862	farbanje	NOUN	3818	4.13
12863	suzavac	NOUN	3818	4.13
12864	tele	NOUN	3818	4.13
12865	nadmoć	NOUN	3817	4.13
12866	vanilija	NOUN	3817	4.13
12867	polomiti	VERB	3816	4.13
12868	light	X	3815	4.12
12869	očevid	NOUN	3815	4.12
12870	svojedobno	ADV	3814	4.12
12871	elektrodistribucija	NOUN	3813	4.12
12872	lopatica	NOUN	3813	4.12
12873	višegradski	ADJ	3813	4.12
12874	prevlast	NOUN	3812	4.12
12875	sinagoga	NOUN	3811	4.12
12876	sjevernokorejski	ADJ	3811	4.12
12877	asfaltni	ADJ	3810	4.12
12878	koncentrirati	ADJ	3810	4.12
12879	žurka	NOUN	3809	4.12
12880	ljutito	ADV	3808	4.12
12881	napose	VERB	3808	4.12
12882	okretaj	NOUN	3808	4.12
12883	renta	NOUN	3808	4.12
12884	sumirati	VERB	3808	4.12
12885	istomišljenik	NOUN	3807	4.12
12886	jaslice	NOUN	3807	4.12
12887	odazivati	VERB	3807	4.12
12888	sijelo	NOUN	3807	4.12
12889	svršiti	VERB	3807	4.12
12890	menopauza	NOUN	3806	4.12
12891	okarakterisati	VERB	3806	4.12
12892	promovišanje	NOUN	3805	4.11
12893	frustrirati	ADJ	3804	4.11
12894	saobračaj	NOUN	3804	4.11
12895	ب	X	3804	4.11
12896	fetus	NOUN	3802	4.11
12897	rafting	NOUN	3802	4.11
12898	smirenost	NOUN	3802	4.11
12899	angažiranje	NOUN	3801	4.11
12900	izmišljen	ADJ	3801	4.11
12901	predispozicija	NOUN	3801	4.11
12902	vakcinišanje	NOUN	3801	4.11
12903	procijediti	VERB	3800	4.11
12904	elektromotor	NOUN	3798	4.11
12905	krstiti	ADJ	3798	4.11
12906	nedvosmislen	ADJ	3797	4.11
12907	istražiti	ADJ	3796	4.10
12908	pošast	NOUN	3796	4.10
12909	tester	NOUN	3796	4.10
12910	which	X	3796	4.10
12911	erozija	NOUN	3795	4.10
12912	povikati	VERB	3793	4.10
12913	pretiti	VERB	3792	4.10
12914	update	NOUN	3792	4.10
12915	uvažavati	ADV	3791	4.10
12916	većinski	ADV	3791	4.10
12917	slu	NOUN	3790	4.10
12918	tajnica	NOUN	3790	4.10
12919	Lev	ADJ	3789	4.10
12920	migrena	NOUN	3789	4.10
12921	ofsajd	NOUN	3789	4.10
12922	postići	ADJ	3788	4.10
12923	Neda	VERB	3787	4.09
12924	metafizika	NOUN	3787	4.09
12925	probijanje	NOUN	3787	4.09
12926	upozoriti	ADJ	3787	4.09
12927	obučavati	VERB	3786	4.09
12928	posedivati	VERB	3786	4.09
12929	pritvorski	ADJ	3786	4.09
12930	pos	NOUN	3785	4.09
12931	postignut	ADJ	3785	4.09
12932	⇒	X	3785	4.09
12933	grejanje	NOUN	3784	4.09
12934	izmještanje	NOUN	3784	4.09
12935	okretan	ADJ	3784	4.09
12936	proteza	NOUN	3784	4.09
